Model,Scenario,Region,Variable,Unit,time,value
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 09:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 10:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 11:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 12:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 13:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 14:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 15:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 16:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 17:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 18:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 19:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 20:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 21:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 22:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 23:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 00:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 01:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 02:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 03:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 04:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 05:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 06:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 07:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 08:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 09:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 10:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 11:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 12:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 13:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 14:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 15:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 16:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 17:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 18:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 19:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 20:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 21:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 22:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Germany,Marginal Cost|Network|Electricity|Demand|Reserve|Automatic Frequency Restoration,euro/MWh,2050-01-01 23:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 00:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 01:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 02:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 03:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 04:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 05:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 06:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 07:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 08:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 09:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 10:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 11:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 12:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 13:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 14:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 15:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 16:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 17:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 18:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 19:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 20:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 21:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 22:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,Europe,Marginal Cost|Network|Electricity|Demand|Inertia,euro/MWh,2050-01-01 23:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 00:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 01:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 02:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 03:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 04:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 05:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 06:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 07:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 08:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 09:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 10:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 11:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 12:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 13:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 14:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 15:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 16:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 17:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 18:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 19:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 20:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 21:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 22:00:00+01:00,0
plan4EU_v0.1,My_scenario_0,France>Germany,Active Power Flow|Electricity|Grid,MWh,2050-01-01 23:00:00+01:00,0
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 00:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 01:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 02:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 03:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 04:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 05:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 06:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 07:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 08:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 09:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 10:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 11:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 12:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 13:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 14:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 15:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 16:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 17:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 18:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 19:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 20:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 21:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 22:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Nuclear,MWh,2050-01-01 23:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 00:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 01:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 02:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 03:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 04:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 05:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 06:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 07:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 08:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 09:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 10:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 11:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 12:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 13:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 14:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 15:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 16:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 17:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 18:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 19:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 20:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 21:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 22:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Solar,MWh,2050-01-01 23:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 00:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 01:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 02:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 03:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 04:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 05:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 06:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 07:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 08:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 09:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 10:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 11:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 12:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 13:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 14:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 15:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 16:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 17:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 18:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 19:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 20:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 21:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 22:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 23:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 00:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 01:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 02:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 03:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 04:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 05:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 06:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 07:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 08:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 09:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 10:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 11:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 12:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 13:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 14:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 15:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 16:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 17:00:00+01:00,3
plan4EU_v0.1,My_Scenario_1,France,Active Pumped Power|Electricity|Hydro|Pumped Storage,MWh,2050-01-01 18:00:00+01:00,3
