Model,Scenario,Region,Variable,Unit,2050
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Frequency Containment Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Frequency Containment Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Frequency Containment Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Frequency Containment Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Frequency Containment Reserve|Electricity|Coal,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Frequency Containment Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Frequency Containment Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Frequency Containment Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Frequency Containment Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Frequency Containment Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Frequency Containment Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Frequency Containment Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Frequency Containment Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Frequency Containment Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Frequency Containment Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Frequency Containment Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Frequency Containment Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Frequency Containment Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Frequency Containment Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Frequency Containment Reserve|Electricity|Coal,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Frequency Containment Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Frequency Containment Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Frequency Containment Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Frequency Containment Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Frequency Containment Reserve|Electricity|Coal,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Frequency Containment Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Frequency Containment Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Frequency Containment Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Frequency Containment Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Frequency Containment Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Frequency Containment Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Frequency Containment Reserve|Electricity|Lignite,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Frequency Containment Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Frequency Containment Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Frequency Containment Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Frequency Containment Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Frequency Containment Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Frequency Containment Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Frequency Containment Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Frequency Containment Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Frequency Containment Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Frequency Containment Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Frequency Containment Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Frequency Containment Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Frequency Containment Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Frequency Containment Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Frequency Containment Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Rate Frequency Containment Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Rate Frequency Containment Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Rate Frequency Containment Reserve|Electricity|Coal,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Rate Frequency Containment Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Rate Frequency Containment Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Rate Frequency Containment Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Automatic Frequency Restoration Reserve|Electricity|Lignite,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Automatic Frequency Restoration Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Rate Automatic Frequency Restoration Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Rate Automatic Frequency Restoration Reserve|Electricity|Lignite,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Rate Automatic Frequency Restoration Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Rate Automatic Frequency Restoration Reserve|Electricity|Coal,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Automatic Frequency Restoration Reserve|Electricity|Coal,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Automatic Frequency Restoration Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Automatic Frequency Restoration Reserve|Electricity|Coal,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Automatic Frequency Restoration Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Automatic Frequency Restoration Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Automatic Frequency Restoration Reserve|Electricity|Coal,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Automatic Frequency Restoration Reserve|Electricity|Coal,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Automatic Frequency Restoration Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Automatic Frequency Restoration Reserve|Electricity|Lignite,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Automatic Frequency Restoration Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Automatic Frequency Restoration Reserve|Electricity|Nuclear,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|OCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|Traditional,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Automatic Frequency Restoration Reserve|Electricity|Biomass|New and imported,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Automatic Frequency Restoration Reserve|Electricity|Gas|CCGT,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Automatic Frequency Restoration Reserve|Electricity|Nuclear,%,0.1
